sent_id,sent_text,sent_label1,sent_label2,sent_label3
86-33090-1,"Esta propuesta no tiene mucho sentido, creo yo.",NO,SPAM,NONE
86-36892-0,Tiene todo el sentido del mundo porque los puntos limpios no son lugares de fácil acceso.,YES,CLAIM,NONE
86-36892-1,"No es molestarse en ir a ellos, es que puede ser una excursión e incluso así sin un coche es bastante complicado llegar a ellos.",YES,PREMISE,RESULT
86-36892-2,Y los puntos limpios móviles tienen horarios restringidos.,YES,PREMISE,ADDITION
86-36892-3,"Es algo que existe, además, en muchas ciudades más pequeñas y con un acceso más sencillo a los puntos limpios y que sin duda facilita que la gente realmente recicle el aceite usado de una manera responsable.",YES,PREMISE,ADDITION
86-37840-0,"Entonces habría que llenar las calles de contenedores de todo tipo, lo cual no es viable ni lógico.",YES,CLAIM,NONE
86-37840-1,"Lo lógico es tener los contenedores de las cosas más habituales orgánico, envases, papel y vidrio y para lo demás tener un centro donde se puedan dejar el resto de cosas para reciclar o sea un punto limpio El problema es que la gente es vaga a la hora de reciclar.",YES,CLAIM,NONE
86-37840-2,Tampoco hace falta ir al punto limpio cada vez que tengamos que tirar una pila o una bombilla.,YES,PREMISE,ADDITION
86-37840-3,Estas cosas también se pueden acumular e ir a tirarlas cuando tengamos unas cuantas.,YES,PREMISE,ADDITION
86-37840-4,"Seguramente usted y otras personas vayan más lejos para otras cosas, no creo que ir al punto limpio de su distrito una vez al año por decir algo sea para tanto.",YES,CLAIM,NONE
86-37979-0,"Aparte de las consideraciones de tipo personal sobre el tipo de cosas en las que invierto mi tiempo, cosa que me parece completamente fuera de lugar en este debate, la propuesta me parece oportuna porque este tipo de contenedores se utilizan, además, en muchas ciudades, generalmente en lugares como supermercados en la calle puede resultar más peligroso y realmente es la manera de animar a que algo tan contaminante como el aceite no acabe en la basura general en el mejor de los casos o directamente en las tuberías y por tanto en el agua.",YES,CLAIM,NONE
86-37979-1,"No creo que apelar a la pereza de los ciudadanos para reciclar sea una excusa para no apoyar la propuesta, pero si es su motivo, perfecto.",YES,CLAIM,NONE
86-37979-2,Por último añadir que hace no muchos años solo había un cubo de basura para todo.,NO,SPAM,NONE
86-37979-3,"Siguiendo su lógica y teniendo en cuenta la viabilidad sería absurdo añadir más cubos, se podría hacer todo por vía punto limpio.",YES,CLAIM,NONE
86-37979-4,"He vivido en países donde no solo se reciclaba el vidrio, se hacía por colores, y no era lo único.",NO,SPAM,NONE
86-79371-0,También se recogen en algunos colegios e incluso en algunas comunidades de vecinos.,YES,CLAIM,NONE
86-79371-1,"Y los puntos limpios móviles tienen un horario súper variado: por la mañana unos días, por la tarde otros.",YES,CLAIM,NONE
86-79371-2,Y eso sólo los de un distrito.,YES,PREMISE,ADDITION
86-79371-3,Pero si te vas al de al lado que tampoco queda myu lejos tienes aún más amplitud de horario.,YES,PREMISE,ALTERNATIVE
86-90289-0,En que colegios? Yo no tengo noticia en Madrid de ningúno y menos en Moratalaz.,NO,SPAM,NONE
86-91655-0,"Yo sólo sé de uno en mi barrio, pero lo recogían con botellas del ayuntamiento, que prestaban a los niños durante todo el curso.",NO,SPAM,NONE
86-91655-1,En el ceip Joaquín Costa.,NO,SPAM,NONE
86-90288-0,"Totalmente de acuerdo, yo el punto limpio fijo más cercano lo tengo a quince minutos de casa andando y en cuesta, y en mi barrio hay gente que lo tiene mucho más lejos.",YES,CLAIM,NONE
86-90288-1,Y yo soy joven pero hay mucha gente mayor que eso le costaria muchisimo y no podría.,YES,PREMISE,ADDITION
86-90288-2,Y los puntos moviles son muy variables y de horario reducido.,YES,PREMISE,ADDITION
86-60708-0,No es tán sencilllo sobre todo para la gente que trabaja y no tiene coche propio.,NO,SPAM,NONE
86-60708-1,Los puntos limpios están bastante alejados de los barrios.,NO,SPAM,NONE
86-60708-2,Tened en cuenta que el aceite contamina incluso más que el plastico y el vidrio y en todos los domicilios se hace uso de él.,NO,SPAM,NONE
86-60708-3,Porque no crear un servicio especial como se hace con la recogida de muebles.,YES,CLAIM,NONE
86-60708-4,"Me parece muy buena idea que en los Supermercados existan contenedores de recogida de aceite, si no es posible actualmente en los propios barrios.",YES,CLAIM,NONE
86-90290-0,El aceite es un producto de mucho uso y si lo dejásemos para una vez al año o dos acumularíamos muchisimo.,NO,SPAM,NONE
86-90290-1,También me parece muy buena la idea de una recogida periodica especial como se hacia con los muebles.,YES,CLAIM,NONE
86-29033-0,"Apoyo totalmente la propuesta, pero no soy partidario de dejar contenedores en las calles, ya que sí por alguna causa ardiera por vandalismo o fortuito podría ser muy peligroso.",YES,CLAIM,NONE
86-32125-0,Hay cooperqtivas que recogen el aceite a domicilio para hacer jabón industrial etc.,NO,SPAM,NONE
86-32125-1,"Para recoger el aceite se requiere atención personal porque depende de donde lo traiga cada cual y se puede derramar y es peligroso, No estoy de acuredo con lo de los contenedores a no ser que estén muy bien diseñados asegurando que no son peligrosos, y de forma limpia.",YES,CLAIM,NONE
86-32125-2,Por ejemplo estas propuestas proponen el soterramentohttps: //decide.,NO,SPAM,NONE
86-32125-3,Es/proposals/2709 -.,NO,SPAM,NONE
86-32126-0,Propuestas que proponen el soterramiento de los contenedores: -.,YES,CLAIM,NONE
86-33338-0,"El problema que muchos lo usaran para hechar el aceite de los coches, que para eso es un punto diferente, a demás que hay empresas que lo hacen para conseguir el biodiesel añado otra propuesta.",YES,CLAIM,NONE
86-33523-0,Por favor apoya esta propuesta: .,NO,SPAM,NONE
86-33733-0,"Hola, creo que nuestras son complementarias.",NO,SPAM,NONE
86-33733-1,Propongo recoger y transportar la basura por la red de metro.,YES,CLAIM,NONE
86-34785-0,Esta propuesta no debería esperar a tener suficientes firmas.,YES,CLAIM,NONE
86-34785-1,Es algo demasiado serio.,YES,PREMISE,REASON
86-34785-2,Hasta mi pueblo con 1000 habitantes tiene 2 contenedores de aceite!.,YES,PREMISE,REASON
86-37969-0,"Hola no se si esta propuesta habrá salido adelante pero en mi barrio ya he visto dos contenedores para recoger aceite, vivo en el pozo y los han.",NO,SPAM,NONE
86-37969-1,Puesto al principio del parque de Entrevías.,NO,SPAM,NONE
86-51168-0,Buenos días.,NO,SPAM,NONE
86-51168-1,Me parece una propuesta tremendamente necesaria.,YES,CLAIM,NONE
86-51168-2,No sabía que ya existía una similar y entonces creé otra similar.,NO,SPAM,NONE
86-51168-3,"Te paso el enlace porque la descripción era bastante completa y con enlaces explicativos, por si os apetece ampliar la explicación de ésta y así conseguir más apoyoshttps: //decide.",NO,SPAM,NONE
86-51168-4,Es/proposals/7025#comments Un saludo y a ver si lo conseguimos entre tod@s.,NO,SPAM,NONE
86-52498-0,Que haya contenedores en los supermercados para no tener que desplazarse a un punto limpio.,YES,CLAIM,NONE
86-58350-0,Me ha gustado tu propuesta por su interés medio ambiental.,YES,CLAIM,NONE
86-58350-1,Te sugiero que eches un vistazo a esta otra que sin duda apoyarás.,NO,SPAM,NONE
86-66361-0,"Yo también había hecho esta propuesta, pero acabo de ver que ya hay ésta y otras.",NO,SPAM,NONE
86-66361-1,"Como creo que es la que más votos tiene, retiraré la mía.",NO,SPAM,NONE
86-66361-2,Esto es sumamente importante por favor.,NO,SPAM,NONE
86-66361-3,Los puntos limpios no son suficiente alternativa.,NO,SPAM,NONE
86-66361-4,"Están bien para tirar teles, otros tipos de aceites o residuos contaminantes, etc. , pero para algo tan cotidiano y abundante como el aceite de las cocinas de nuestros hogares y restaurantes no olvidemos todo lo que estos producen también no basta con puntos limpios porque: mucha gente no es si quiera consciente de que tirar aceite al desagüe sea contaminante; otros tiran el aceite en un envase de plástico a los residuos orgánicos, mezclando diferentes tipos de reciclaje; es absurdo tener que irse a las afueras en coche, y por tanto contaminando para tirar 5l de aceite; y como bien decís muchos, los puntos limpios itinerantes tienen unos horarios que se hacen inaccesibles para mucha gente.",YES,PREMISE,REASON
86-66361-5,"Muchas ciudades lo tienen, a qué estamos esperando?.",NO,SPAM,NONE
86-66362-0,Con esto se podría contribuir además a la producción de biodiesel.,YES,CLAIM,NONE
86-66362-1,"Generando cultura de reciclaje del aceite, podríamos bajar el precio del petroleo y contaminar menos.",YES,CLAIM,NONE
86-66362-2,Ya estamos tardando!.,NO,SPAM,NONE
86-67278-0,"Ya hay puntos limpios para dejar el aceite, espero que nadie lo tire por el fregadero.",NO,SPAM,NONE
86-67278-1,"Pero sí me parece bien, dar más facilidades para que podamos tirarlo en contenedores repartidos y colocados junto los de vidrio y papel, por toda la ciudad y que se pueda tirar con la botella incluida.",YES,CLAIM,NONE
86-78227-0,La propuesta es interesante pero me temo que nos estamos olvidando de temas que son prioritarios para la vida de muchas familias sin recursos que no pueden alimentar a sus hijos.,YES,CLAIM,NONE
86-78227-1,Os recuerdo que España es el país de la OCDE donde más avanzó la desigualdad durante la crisis.,NO,SPAM,NONE
86-78227-2,La desigualdad en España avanza a un ritmo que supera hasta 14 veces a Grecia.,NO,SPAM,NONE
86-78227-3,"La pobreza y la exclusión en España han aumentado alarmantemente en los últimos años, con 134 millones de personas en riesgo de exclusión en el año 2014 292 de la población española según concluye el informe Una economía al servicio del 1 hecha pública en 2016 por Oxfam Intermon.",NO,SPAM,NONE
86-78227-4,"Por otra lado, estamos a la espera de que nos apliquen 10000 millones de euros en recortes desde Europa.",NO,SPAM,NONE
86-78227-5,"Podemos seguir obviando este tema, pensar que no pasa nada pero ahora es el momento de plantear acciones contra la pobreza: .",YES,CLAIM,NONE
86-79423-0,"Creo que es muy necesario al igual que el contenedor de reciclar vidrio, bricks, etc.",YES,CLAIM,NONE
86-79423-1,Yo ya no se que hacer con tanto bote con aceite usado porque me niego a tirarlo por el desagüe.,NO,SPAM,NONE
86-82364-0,Sería interesante que instalasen los contenedores en mercados municipales y grandes superficies.,YES,CLAIM,NONE
86-89156-0,Me parece bien pero bajo una restricción.,NO,SPAM,NONE
86-89156-1,Como identificas quien vierte y que aceite vierte.,NO,SPAM,NONE
86-89156-2,"Que ocurría si algún ciudadano vierte aceite de vehículo, si todo va junto, no se podría diferenciar.",NO,SPAM,NONE
86-90365-0,En los puntos limpios de Madrid hay contenedores para este aceite.,NO,SPAM,NONE
86-128583-0,"Estoy de acuerdo con esta propuesta, yo vivo en el Puente de Vallecas y no tengo ningún sitio cerca donde tirarlo.",YES,CLAIM,NONE
86-128583-1,"Al final lo echo en una envase de cristal y lo termino tirando a la basura, pero no me parece adecuado.",NO,SPAM,NONE
878-0-0,Gestión ética de la población de palomas urbanas,YES,CLAIM,NONE
878-0-0,"Para gestionar la población de palomas urbanas existen métodos éticos que no incurren en maltrato animal, como incurre la captura de estas aves y posterior sacrifico.",YES,CLAIM,NONE
878-0-1,Pienso anticonceptivo.,NO,SPAM,NONE
878-0-0,"Hola amigos, lanzamos de nuevo la propuesta ya que fue archivada, a ver si podemos recabar más votos esta vez Código de la propuesta: mad-2016-12-14890 Gestión ética de la población de palomas urbanas 2016 os dejo el link para que la apoyéis si aún seguís pensando en esta cohabitación con la fauna urbana y en especial con las palomas.",YES,CLAIM,NONE
878-0-1,GRacias Patricia  no a la captura y sacrificio de palomas urbanas en Madrid.,NO,SPAM,NONE
878-0-2,"Aplicación del pienso anticonceptivo, palomares ecológicos y otros métodos de disuasión y medidas por parte de urbanismo y parques.",YES,CLAIM,NONE
878-0-3,"En todas las ciudades de España se están realizando campañas sistemáticas de exterminio de palomas urbanas, cazándolas mediante redes automáticas o jaulas trampa para su posterior sacrificio por gaseamiento mediante CO2 Sólo en la ciudad de Barcelona se exterminan cada año más de 60000 palomas.",NO,SPAM,NONE
878-0-4,"Esta masacre lleva más de 20 años realizándose, sin ningún resultado salvo que ciertas empresas se lucren.",NO,SPAM,NONE
878-0-5,"Este sistema aparte de ser cruel, no reduce o controla la población de palomas urbanas.",NO,SPAM,NONE
878-0-6,Está demostrado que es esta masacre es ineficaz y supone que nuestros ayuntamientos están malgastando nuestro dinero en maltrato animal gratuito Hay estudios europeos y estadounidenses demuestran que la utilización de pienso anticonceptivo es una opción eficaz y viable.,NO,SPAM,NONE
878-0-7,"En las localidades del estado español que se ha puesto en práctica el uso de anticonceptivos en palomas se ha reducido hasta un 80 la población en pocos años, como en los municipios de Cardona y Molins de Rei.",NO,SPAM,NONE
878-0-8,"Este sistema de control de la natalidad en palomas es totalmente indoloro y no implica muerte, no como los métodos que se están llevando a cabo ahora.",NO,SPAM,NONE
878-0-9,Ventajas del pienso anticonceptivo como método de control de la población de palomas urbanas El video enlazado a esta propuesta explica las alternativas con claridad:  https: //youtu.,NO,SPAM,NONE
878-0-10,Be/u1wSN1isBy8 Desde malp reclamamos un cambio en la política de control de la población de palomas para una gestión ética y eficaz de su población ahora en Madrid También existen otros métodos complementarios como son la instalación de palomares ecológicos educativos y de control y medidas disuasorias o urbanísticas que ayudan a mantener una población de palomas estable y sana.,YES,CLAIM,NONE
878-0-11,"Si quieres saber más sobre captura y sacrificio de palomas urbanas y las posibles alternativas, puedes ver este vídeo o ir a nuestra página web.",NO,SPAM,NONE
878-0-12,"Ya han firmado la campaña a nivel nacional más de 10000 personas: y a nivel local en Madrid, ya la han firmado más de 3600 personas: Acabemos con el maltrato animal en Madrid.",NO,SPAM,NONE
878-0-13,"Madrid, cuidad amiga de los animales nuevo video explicativo:  https: //youtu.",NO,SPAM,NONE
878-0-14,Be/8rd5ih_ReJ4 140716 El pasado 14 de julio se aprobó en la Asamblea de Madrid la nueva ley 42016 sobre protección animal en toda nuestra Comunidad de Madrid.,NO,SPAM,NONE
878-0-15,"En ella, en su disposición adicional se promueve la gestión de palomar urbanas a través de pienso anticonceptivo y huevos falsos palomares ecológicos ergo, si contamos con que la nueva ley trae una dotación económica, ahora no quedan escusas para que los ayuntamientos de la Comunidad de Madrid y menos el de Madrid Capital, sigan capturando y matando palomas.",YES,CLAIM,NONE
878-0-16,Al menos ya no habrá más captura urbana en la Comunidad de Madrid.,YES,CLAIM,NONE
878-0-17,Un pequeño paso.,NO,SPAM,NONE
878-0-18,"Por fin una gestión ética de palomas urbanas, al igual que en la misma ley se incluye la gestión de ética de perros y gatos feral o abandonados o de todo tipo.",NO,SPAM,NONE
